"bin bottom",azimuth,altitude,"distance (m)",latitude,longitude,"elevation (m amsl)"
232.125,232.141641,6.930298,21929.809960,37.112778,-118.476667,3891.000000
232.25,232.285517,6.866842,21946.980543,37.113056,-118.477222,3869.000000
232.375,232.389416,6.822592,21945.523971,37.113333,-118.477500,3852.000000
232.5,232.542653,6.768833,21866.356691,37.114167,-118.477222,3822.000000
232.625,232.731682,6.747889,25694.827989,37.093889,-118.511667,4276.000000
232.75,232.765361,6.744811,25714.438504,37.093889,-118.511944,4277.000000
232.875,232.999678,6.732131,25852.440167,37.093889,-118.513889,4288.000000
233,233.054595,6.754725,25834.933136,37.094167,-118.513889,4296.000000
233.125,233.209138,6.752627,25875.750603,37.094444,-118.514722,4300.000000
233.25,233.264159,6.733399,25856.031216,37.094722,-118.514722,4289.000000
233.375,233.385295,6.705786,25875.750724,37.095000,-118.515278,4279.000000
233.5,233.561415,6.650086,25875.530107,37.095556,-118.515833,4254.000000
233.625,233.626968,6.646205,25915.308453,37.095556,-118.516389,4257.000000
233.75,233.867842,6.507761,25951.106123,37.096111,-118.517500,4199.000000
233.875,233.978523,6.503999,25914.200648,37.096667,-118.517500,4193.000000
234,234.066383,6.510129,25916.316664,37.096944,-118.517778,4196.000000
234.125,234.163287,6.404845,25971.098899,37.096944,-118.518611,4155.000000
234.25,234.351035,6.418780,25664.978415,37.099167,-118.516389,4126.000000
234.375,234.383472,6.422491,25685.353758,37.099167,-118.516667,4130.000000
234.5,234.520031,6.412700,25610.291149,37.100000,-118.516389,4117.000000
234.625,234.744689,6.415028,25966.041575,37.098889,-118.520278,4159.000000
234.75,234.871418,6.444854,26048.791903,37.098889,-118.521389,4182.000000
234.875,234.895616,6.426091,26009.557355,37.099167,-118.521111,4169.000000
235,235.053058,6.335116,26106.435848,37.099167,-118.522500,4139.000000
235.125,235.16468,6.298121,26068.858215,37.099722,-118.522500,4118.000000
235.25,235.25188,6.249435,26068.945823,37.100000,-118.522778,4096.000000
235.375,235.401324,6.149366,26107.335730,37.100278,-118.523611,4055.000000
235.5,235.608373,6.133477,12656.958979,37.169167,-118.400278,2576.000000
235.625,235.724302,6.155568,12639.963327,37.169444,-118.400278,2579.000000
235.75,235.85086,6.175920,12681.487508,37.169444,-118.400833,2588.000000
235.875,235.988444,6.189156,17099.697541,37.147500,-118.441944,3076.000000
236,236.121147,6.211287,17103.644438,37.147778,-118.442222,3083.000000
236.125,236.213906,6.226053,17145.360688,37.147778,-118.442778,3092.000000
236.25,236.346222,6.244738,17149.354027,37.148056,-118.443056,3098.000000
236.375,236.449394,6.250599,12713.792859,37.170278,-118.401944,2608.000000
236.5,236.546588,6.276973,25940.884072,37.105000,-118.525278,4094.000000
236.625,236.634046,6.287064,25944.965859,37.105278,-118.525556,4099.000000
236.75,236.867188,6.308260,12743.236127,37.170833,-118.402778,2624.000000
236.875,236.968818,6.346779,12551.545931,37.171944,-118.401111,2611.000000
237,237.096764,6.377175,12652.510948,37.171667,-118.402222,2629.000000
237.125,237.210811,6.415673,12578.037918,37.172222,-118.401667,2629.000000
237.25,237.272093,6.427568,12599.209766,37.172222,-118.401944,2634.000000
237.375,237.443065,6.429843,12427.659927,37.173333,-118.400556,2615.000000
237.5,237.563732,6.452311,12411.508693,37.173611,-118.400556,2618.000000
237.625,237.747645,6.474333,12474.972579,37.173611,-118.401389,2630.000000
237.75,237.867304,6.472492,12399.769008,37.174167,-118.400833,2621.000000
237.875,237.928363,6.470637,12420.750043,37.174167,-118.401111,2623.000000
238,238.049754,6.456345,12403.905159,37.174444,-118.401111,2618.000000
238.125,238.235951,6.469886,12115.985986,37.176111,-118.398611,2588.000000
238.25,238.360818,6.502194,12100.428183,37.176389,-118.398611,2593.000000
238.375,238.486021,6.529845,12084.815583,37.176667,-118.398611,2597.000000
238.5,238.608948,6.544464,12127.531487,37.176667,-118.399167,2605.000000
238.625,238.724729,6.570179,12287.765559,37.176111,-118.400833,2629.000000
238.75,238.848517,6.606679,12272.558424,37.176389,-118.400833,2635.000000
238.875,238.97263,6.638596,12257.295502,37.176667,-118.400833,2640.000000
239,239.092183,6.666387,12300.585519,37.176667,-118.401389,2651.000000
239.125,239.210913,6.698562,12344.049205,37.176667,-118.401944,2663.000000
239.25,239.334798,6.730316,12328.962950,37.176944,-118.401944,2668.000000
239.375,239.445929,6.757571,12431.023742,37.176667,-118.403056,2686.000000
239.5,239.56926,6.802859,12416.412484,37.176944,-118.403056,2694.000000
239.625,239.692905,6.839049,12401.623928,37.177222,-118.403056,2700.000000
239.75,239.874694,6.890845,12408.791902,37.177500,-118.403333,2712.000000
239.875,239.998823,6.917906,12393.911677,37.177778,-118.403333,2716.000000
240,240.123264,6.926624,12378.601522,37.178056,-118.403333,2716.000000
240.125,240.180608,6.923715,12400.074535,37.178056,-118.403611,2718.000000
240.25,240.357444,6.954912,13094.815507,37.175278,-118.410556,2810.000000
240.375,240.464948,6.996855,13139.227406,37.175278,-118.411111,2825.000000
240.5,240.582885,7.044048,13125.249812,37.175556,-118.411111,2834.000000
240.625,240.701098,7.056623,13110.335735,37.175833,-118.411111,2835.000000
240.75,240.75432,7.066574,13132.303267,37.175833,-118.411389,2840.000000
240.875,240.978326,7.059989,13160.363536,37.176111,-118.411944,2842.000000
241,241.083283,7.079703,13204.425348,37.176111,-118.412500,2852.000000
241.125,241.201368,7.122282,13190.625264,37.176389,-118.412500,2860.000000
241.25,241.371671,7.187487,13199.368091,37.176667,-118.412778,2876.000000
241.375,241.490156,7.230120,13185.721373,37.176944,-118.412778,2884.000000
241.5,241.608909,7.264182,13171.880722,37.177222,-118.412778,2890.000000
241.625,241.71174,7.304548,13216.860643,37.177222,-118.413333,2905.000000
241.75,241.83048,7.338549,13203.134026,37.177500,-118.413333,2911.000000
241.875,241.949486,7.363975,13189.207655,37.177778,-118.413333,2915.000000
242,242.119494,7.390002,13197.338445,37.178056,-118.413611,2922.000000
242.125,242.238886,7.402488,13183.160935,37.178333,-118.413611,2923.000000
242.25,242.358541,7.423596,13169.302475,37.178611,-118.413611,2926.000000
242.375,242.478459,7.444715,13155.502375,37.178889,-118.413611,2929.000000
242.5,242.528594,7.453777,13177.845309,37.178889,-118.413889,2934.000000
242.625,242.69845,7.458010,13185.714118,37.179167,-118.414167,2936.000000
242.75,242.846917,7.476312,13252.639715,37.179167,-118.415000,2949.000000
242.875,242.966621,7.501510,13239.207360,37.179444,-118.415000,2953.000000
243,243.015634,7.501798,13261.382644,37.179444,-118.415278,2956.000000
243.125,243.235659,7.521154,13431.445085,37.179167,-118.417222,2983.000000
243.25,243.354188,7.562884,13418.734811,37.179444,-118.417222,2991.000000
243.375,243.472964,7.617367,13406.491256,37.179722,-118.417222,3002.000000
243.5,243.616223,7.663014,13335.564966,37.180278,-118.416667,3003.000000
243.625,243.736042,7.709333,13323.196758,37.180556,-118.416667,3012.000000
243.75,243.830775,7.743003,13368.941370,37.180556,-118.417222,3026.000000
243.875,243.997517,7.797399,13379.328309,37.180833,-118.417500,3040.000000
244,244.117373,7.826601,13366.614602,37.181111,-118.417500,3045.000000
244.125,244.164042,7.843169,13389.561272,37.181111,-118.417778,3052.000000
244.25,244.283989,7.863860,13376.655163,37.181389,-118.417778,3055.000000
244.375,244.450384,7.900997,13386.812020,37.181667,-118.418056,3065.000000
244.5,244.570662,7.930150,13374.327884,37.181944,-118.418056,3070.000000
244.625,244.69118,7.950830,13361.624499,37.182222,-118.418056,3073.000000
244.75,244.81194,7.984262,13349.403017,37.182500,-118.418056,3079.000000
244.875,244.887368,8.001473,13314.144866,37.182778,-118.417778,3078.000000
245,245.054183,8.000120,13323.450349,37.183056,-118.418056,3079.000000
245.125,245.220762,8.011464,13333.289705,37.183333,-118.418333,3083.000000
245.25,245.34232,8.015060,13320.341020,37.183611,-118.418333,3082.000000
245.375,245.464117,8.027151,13307.734214,37.183889,-118.418333,3083.000000
245.5,245.586151,8.039228,13295.187055,37.184167,-118.418333,3084.000000
245.625,245.708423,8.047021,13282.557794,37.184444,-118.418333,3084.000000
245.75,245.752712,8.037562,13304.954536,37.184444,-118.418611,3085.000000
245.875,245.875054,8.023963,13291.697675,37.184722,-118.418611,3080.000000
246,246.085091,8.008493,13323.970206,37.185000,-118.419167,3081.000000
246.125,246.207566,8.020353,13311.723730,37.185278,-118.419167,3082.000000
246.25,246.337139,8.026007,13380.329666,37.185278,-118.420000,3093.000000
246.375,246.459339,8.042001,13368.348367,37.185556,-118.420000,3095.000000
246.5,246.624327,8.052707,13379.116321,37.185833,-118.420278,3099.000000
246.625,246.746812,8.064398,13367.134798,37.186111,-118.420278,3100.000000
246.75,246.873115,8.094959,13436.870529,37.186111,-118.421111,3117.000000
246.875,246.998135,8.125163,13506.673362,37.186111,-118.421944,3134.000000
247,247.119823,8.153502,13495.452040,37.186389,-118.421944,3139.000000
247.125,247.241731,8.186057,13484.438017,37.186667,-118.421944,3145.000000
247.25,247.363858,8.214419,13473.343389,37.186944,-118.421944,3150.000000
247.375,247.486203,8.242791,13462.312099,37.187222,-118.421944,3155.000000
247.5,247.608766,8.258529,13450.907305,37.187500,-118.421944,3157.000000
247.625,247.731546,8.274256,13439.563885,37.187778,-118.421944,3159.000000
247.75,247.854543,8.289971,13428.281996,37.188056,-118.421944,3161.000000
247.875,247.937612,8.298813,13393.716922,37.188333,-118.421667,3158.000000
248,248.06122,8.301831,13382.099219,37.188611,-118.421667,3157.000000
248.125,248.185043,8.296338,13370.250086,37.188889,-118.421667,3154.000000
248.25,248.309082,8.290796,13358.462319,37.189167,-118.421667,3151.000000
248.375,248.433336,8.276711,13346.444223,37.189444,-118.421667,3146.000000
248.5,248.597047,8.269455,13357.930005,37.189722,-118.421944,3146.000000
248.625,248.636154,8.259376,13380.794975,37.189722,-118.422222,3147.000000
248.75,248.837914,8.250478,13415.600490,37.190000,-118.422778,3150.000000
248.875,248.953082,8.262523,13485.780750,37.190000,-118.423611,3163.000000
249,249.076694,8.277796,13475.102279,37.190278,-118.423611,3165.000000
249.125,249.217237,8.305236,13650.276916,37.190000,-118.425556,3197.000000
249.25,249.339586,8.324433,13639.878310,37.190278,-118.425556,3200.000000
249.375,249.462134,8.351938,13629.836443,37.190556,-118.425556,3205.000000
249.5,249.621563,8.377585,13643.164267,37.190833,-118.425833,3213.000000
249.625,249.744323,8.417503,13633.713655,37.191111,-118.425833,3221.000000
249.75,249.867278,8.453279,13624.181984,37.191389,-118.425833,3228.000000
249.875,249.990429,8.484904,13614.567546,37.191667,-118.425833,3234.000000
250,250.113773,8.504043,13604.569075,37.191944,-118.425833,3237.000000
250.125,250.23731,8.527337,13594.784038,37.192222,-118.425833,3241.000000
250.25,250.308475,8.552053,13642.641047,37.192222,-118.426389,3254.000000
250.375,250.431833,8.558636,13632.354295,37.192500,-118.426389,3254.000000
250.5,250.555382,8.552714,13621.677295,37.192778,-118.426389,3251.000000
250.625,250.644159,8.532319,13587.003467,37.193056,-118.426111,3241.000000
250.75,250.768274,8.513770,13575.983641,37.193333,-118.426111,3235.000000
250.875,250.906649,8.446951,13667.821840,37.193333,-118.427222,3233.000000
251,251.098301,8.399417,13703.079405,37.193611,-118.427778,3227.000000
251.125,251.221658,8.397332,13692.888832,37.193889,-118.427778,3225.000000
251.25,251.255347,8.411829,13717.019854,37.193889,-118.428056,3232.000000
251.375,251.378698,8.417973,13707.204749,37.194167,-118.428056,3232.000000
251.5,251.601478,8.438387,13768.937732,37.194444,-118.428889,3246.000000
251.625,251.724621,8.432064,13758.851521,37.194722,-118.428889,3243.000000
251.75,251.757289,8.425833,13782.309286,37.194722,-118.429167,3245.000000
251.875,251.88042,8.411229,13772.005433,37.195000,-118.429167,3240.000000
252,252.035903,8.398594,13785.556285,37.195278,-118.429444,3239.000000
252.125,252.19107,8.385922,13799.206732,37.195556,-118.429722,3238.000000
252.25,252.345919,8.406032,13814.139443,37.195833,-118.430000,3245.000000
252.375,252.469167,8.407682,13804.726808,37.196111,-118.430000,3244.000000
252.5,252.623674,8.423550,13819.689517,37.196389,-118.430278,3250.000000
252.625,252.747067,8.441535,13811.012434,37.196667,-118.430278,3253.000000
252.75,252.870627,8.426661,13801.209114,37.196944,-118.430278,3248.000000
252.875,252.901226,8.408069,13824.370209,37.196944,-118.430556,3247.000000
253,253.024758,8.397240,13814.795260,37.197222,-118.430556,3243.000000
253.125,253.178561,8.396500,13829.516644,37.197500,-118.430833,3245.000000
253.25,253.302225,8.385579,13820.083385,37.197778,-118.430833,3241.000000
253.375,253.42605,8.382810,13811.009078,37.198056,-118.430833,3239.000000
253.5,253.579456,8.353236,13824.951479,37.198333,-118.431111,3234.000000
253.625,253.732529,8.348234,13839.875809,37.198611,-118.431389,3235.000000
253.75,253.856439,8.382184,13832.348307,37.198889,-118.431389,3242.000000
253.875,253.980505,8.420231,13825.037389,37.199167,-118.431389,3250.000000
254,254.104727,8.441876,13817.200384,37.199444,-118.431389,3254.000000
254.125,254.229103,8.467609,13809.578128,37.199722,-118.431389,3259.000000
254.25,254.353633,8.489225,13801.872744,37.200000,-118.431389,3263.000000
254.375,254.478316,8.506719,13794.083227,37.200278,-118.431389,3266.000000
254.5,254.506153,8.524760,13818.779062,37.200278,-118.431667,3274.000000
254.625,254.630787,8.550406,13811.371383,37.200556,-118.431667,3279.000000
254.75,254.755571,8.559625,13803.426650,37.200833,-118.431667,3280.000000
254.875,254.880504,8.560603,13795.244574,37.201111,-118.431667,3279.000000
255,255.103988,8.585636,13755.813618,37.201667,-118.431389,3279.000000
255.125,255.229568,8.635949,13749.631115,37.201944,-118.431389,3290.000000
255.25,255.355294,8.657423,13742.454708,37.202222,-118.431389,3294.000000
255.375,255.481165,8.666511,13734.886722,37.202500,-118.431389,3295.000000
255.5,255.507376,8.680158,13759.552090,37.202500,-118.431667,3302.000000
255.625,255.659099,8.698665,13776.592720,37.202778,-118.431944,3309.000000
255.75,255.810461,8.700646,13793.115266,37.203056,-118.432222,3312.000000
255.875,255.93614,8.693144,13785.170115,37.203333,-118.432222,3309.000000
256,256.087074,8.695021,13801.864024,37.203611,-118.432500,3312.000000
256.125,256.212822,8.724368,13795.441619,37.203889,-118.432500,3318.000000
256.25,256.338708,8.741384,13788.625671,37.204167,-118.432500,3321.000000
256.375,256.464729,8.770697,13782.339002,37.204444,-118.432500,3327.000000
256.5,256.590884,8.808212,13776.431126,37.204722,-118.432500,3335.000000
256.625,256.693103,8.865397,13747.042097,37.205000,-118.432222,3344.000000
256.75,256.819735,8.894735,13740.954104,37.205278,-118.432222,3350.000000
256.875,256.9465,8.928174,13735.092375,37.205556,-118.432222,3357.000000
257,257.073396,8.961598,13729.300968,37.205833,-118.432222,3364.000000
257.125,257.223644,8.983270,13747.486325,37.206111,-118.432500,3372.000000
257.25,257.350585,9.004241,13741.370420,37.206389,-118.432500,3376.000000
257.375,257.477653,9.037541,13735.798958,37.206667,-118.432500,3383.000000
257.5,257.604848,9.070824,13730.298058,37.206944,-118.432500,3390.000000
257.625,257.732168,9.087605,13724.227674,37.207222,-118.432500,3393.000000
257.75,257.859612,9.108479,13718.384795,37.207500,-118.432500,3397.000000
257.875,257.88168,9.092384,13742.185988,37.207500,-118.432778,3397.000000
258,258.00903,9.080239,13735.140679,37.207778,-118.432778,3393.000000
258.125,258.136503,9.030952,13726.729098,37.208056,-118.432778,3380.000000
258.25,258.264095,8.956813,13717.446935,37.208333,-118.432778,3361.000000
258.375,258.391806,8.899042,13708.880227,37.208611,-118.432778,3346.000000
258.5,258.519636,8.841155,13700.394032,37.208889,-118.432778,3331.000000
258.625,258.688882,8.797313,13741.471764,37.209167,-118.433333,3327.000000
258.75,258.750285,8.787622,13814.548770,37.209167,-118.434167,3336.000000
258.875,258.98438,8.794463,13778.160216,37.209722,-118.433889,3332.000000
259,259.004342,8.791220,13802.541798,37.209722,-118.434167,3335.000000
259.125,259.219719,8.780594,13741.224058,37.210278,-118.433611,3323.000000
259.25,259.328125,8.746294,13709.557437,37.210556,-118.433333,3310.000000
259.375,259.456305,8.712793,13702.516094,37.210833,-118.433333,3301.000000
259.5,259.584593,8.646136,13694.326000,37.211111,-118.433333,3284.000000
259.625,259.641398,8.591828,13765.953603,37.211111,-118.434167,3282.000000
259.75,259.750481,8.540538,13733.899772,37.211389,-118.433889,3265.000000
259.875,259.88072,8.474108,14080.730419,37.211111,-118.437778,3301.000000
260,260.113072,8.467239,14044.976843,37.211667,-118.437500,3294.000000
260.125,260.238406,8.486612,14040.321826,37.211944,-118.437500,3298.000000
260.25,260.346598,8.520846,14011.695489,37.212222,-118.437222,3302.000000
260.375,260.489359,8.541422,14031.815427,37.212500,-118.437500,3310.000000
260.5,260.614976,8.552639,14027.062418,37.212778,-118.437500,3312.000000
260.625,260.631726,8.545762,14051.418999,37.212778,-118.437778,3314.000000
260.75,260.757221,8.536756,14045.987738,37.213056,-118.437778,3311.000000
260.875,260.882806,8.491387,14039.273018,37.213333,-118.437778,3299.000000
